Custid,Newsletter,shareMedia
10312,0,NA
10313,0,0
10314,NA,1
10315,1,.
10316,NA,1
10317,1,NA
10318,1,0
10319,1,NA
10320,1,NA
10321,0,0
10322,.,1
10323,.,1
10324,NA,1
10325,NA,0
10326,1,NA
10327,.,.
10328,.,NA
10329,1,NA
10330,NA,.
10331,NA,0
10332,NA,NA
10333,NA,0
10334,.,.
10335,NA,0
10336,.,1
10337,1,.
10338,.,0
10339,1,0
10340,NA,0
10341,1,.
10342,NA,.
10343,NA,1
10344,1,1
10345,1,.
10346,0,NA
10347,NA,0
10348,.,1
10349,0,1
10350,1,NA
10351,0,NA
10352,.,.
10353,NA,0
10354,NA,NA
10355,NA,0
10356,NA,.
10357,1,1
10358,NA,.
10359,NA,1
10360,.,0
10361,1,.
10362,.,.
10363,0,1
10364,0,.
10365,0,0
10366,1,0
10367,1,0
10368,.,0
10369,1,NA
10370,0,0
10371,.,0
10372,1,NA
10373,NA,0
10374,NA,NA
10375,1,.
10376,0,1
10377,NA,.
10378,1,0
10379,.,0
10380,.,0
10381,NA,.
10382,.,0
10383,NA,0
10384,.,NA
10385,.,.
10386,0,1
10387,.,1
10388,.,.
10389,0,0
10390,1,.
10391,NA,NA
10392,.,NA
10393,1,NA
10394,NA,.
10395,.,1
10396,.,NA
10397,NA,1
10398,0,1
10399,1,1
10400,NA,NA
10401,.,0
10402,.,.
10403,.,.
10404,1,.
10405,0,.
10406,NA,0
10407,NA,NA
10408,NA,.
10409,NA,0
10410,0,0
10411,NA,.
10412,.,0
10413,.,.
10414,.,NA
10415,.,NA
10416,NA,0
10417,.,1
10418,.,NA
10419,.,.
10420,NA,1
10421,.,NA
10422,0,1
10423,NA,1
10424,.,NA
10425,.,.
10426,.,1
10427,NA,NA
10428,0,1
10429,0,0
10430,.,NA
10431,NA,NA
10432,0,.
10433,0,.
10434,0,.
10435,0,.
10436,.,NA
10437,0,NA
10438,NA,0
10439,1,.
10440,0,0
10441,0,0
10442,.,1
10443,.,NA
10444,1,.
10445,0,0
10446,NA,0
10447,.,0
10448,1,NA
10449,0,NA
10450,0,NA
10451,0,0
10452,.,1
10453,.,NA
10454,1,.
10455,.,NA
10456,.,0
10457,NA,0
10458,NA,0
10459,.,.
10460,.,NA
10461,1,1
10462,1,.
10463,1,NA
10464,.,NA
10465,0,0
10466,1,0
10467,1,NA
10468,1,NA
10469,NA,.
10470,.,.
10471,NA,.
10472,0,NA
10473,.,0
10474,0,0
10475,NA,.
10476,1,0
10477,NA,0
10478,1,.
10479,0,NA
10480,1,.
10481,.,.
10482,1,.
10483,0,.
10484,.,.
10485,0,0
10486,0,.
10487,1,.
10488,0,1
10489,1,.
10490,0,.
10491,1,.
10492,0,0
10493,1,1
10494,0,0
10495,NA,0
10496,.,0
10497,.,NA
10498,.,.
10499,NA,1
10500,NA,1
10501,0,.
10502,0,1
10503,.,0
10504,1,1
10505,NA,NA
10506,.,1
10507,1,NA
10508,1,0
10509,NA,.
10510,.,NA
10511,.,1
10512,0,NA
10513,0,0
10514,0,.
10515,0,0
10516,0,1
10517,.,1
10518,0,.
10519,1,0
10520,0,0
10521,.,NA
10522,NA,.
10523,1,NA
10524,1,0
10525,1,.
10526,.,1
10527,0,.
10528,1,0
10529,0,1
10530,.,0
10531,1,1
10532,0,1
10533,1,1
10534,.,1
10535,NA,.
10536,0,1
10537,.,.
10538,1,0
10539,0,1
10540,.,.
10541,NA,.
10542,0,0
10543,0,0
10544,1,NA
10545,0,.
10546,1,NA
10547,NA,NA
10548,0,NA
10549,NA,0
10550,.,NA
10551,0,1
10552,.,NA
10553,.,NA
10554,.,0
10555,1,1
10556,NA,1
10557,NA,NA
10558,NA,.
10559,0,1
10560,0,NA
10561,0,1
10562,NA,0
10563,.,NA
10564,0,1
10565,.,NA
10566,0,0
10567,1,NA
10568,NA,.
10569,1,0
10570,1,NA
10571,.,.
10572,.,NA
10573,1,NA
10574,1,1
10575,0,.
10576,.,.
10577,1,NA
10578,NA,0
10579,0,NA
10580,1,0
10581,NA,.
10582,.,1
10583,.,NA
10584,.,0
10585,NA,NA
10586,0,0
10587,1,NA
10588,NA,1
10589,NA,.
10590,1,0
10591,0,0
10592,NA,.
10593,1,1
10594,1,NA
10595,0,1
10596,NA,.
10597,0,1
10598,1,.
10599,NA,0
10600,NA,NA
10601,.,0
10602,1,NA
10603,0,NA
10604,NA,0
10605,NA,NA
10606,1,NA
10607,NA,NA
10608,0,1
10609,NA,0
10610,1,.
10611,NA,.
10612,NA,.
10613,0,1
10614,0,1
10615,NA,NA
10616,0,1
10617,1,.
10618,NA,1
10619,.,1
10620,NA,NA
10621,.,1
10622,0,1
10623,NA,1
10624,0,1
10625,0,1
10626,0,.
10627,0,1
10628,0,0
10629,NA,0
10630,0,1
10631,1,1
10632,NA,NA
10633,.,NA
10634,0,.
10635,0,1
10636,0,.
10637,1,NA
10638,0,1
10639,NA,1
10640,1,0
10641,.,0
10642,.,1
10643,1,0
10644,1,NA
10645,NA,.
10646,NA,1
10647,0,0
10648,.,1
10649,NA,.
10650,.,0
10651,NA,0
10652,0,NA
10653,NA,NA
10654,1,1
10655,1,.
10656,.,1
10657,1,.
10658,1,1
10659,.,0
10660,1,NA
10661,NA,.
10662,NA,0
10663,.,.
10664,NA,NA
10665,.,0
10666,0,NA
10667,1,1
10668,NA,0
10669,1,0
10670,0,.
10671,NA,1
10672,NA,NA
10673,NA,0
10674,NA,1
10675,1,0
10676,NA,0
10677,0,NA
10678,.,1
10679,0,NA
10680,0,NA
10681,1,0
10682,1,0
10683,1,.
10684,NA,.
10685,1,NA
10686,.,1
10687,.,NA
10688,.,NA
10689,.,NA
10690,.,1
10691,0,NA
10692,.,1
10693,1,0
10694,0,1
10695,1,1
10696,1,1
10697,.,.
10698,NA,0
10699,NA,1
10700,1,NA
10701,0,NA
10702,0,0
10703,0,0
10704,0,0
10705,1,.
10706,1,NA
10707,.,1
10708,NA,.
10709,.,1
10710,0,.
10711,NA,1
10712,.,.
10713,NA,1
10714,1,0
10715,1,NA
10716,1,0
10717,0,.
10718,0,NA
10719,0,.
10720,.,.
10721,0,1
10722,1,.
10723,NA,1
10724,1,.
10725,1,0
10726,NA,1
10727,NA,1
10728,.,0
10729,NA,.
10730,NA,.
10731,0,NA
10732,1,1
10733,.,.
10734,1,0
10735,1,1
10736,.,1
10737,NA,NA
10738,NA,NA
10739,1,.
10740,.,NA
10741,NA,1
10742,1,0
10743,.,.
10744,.,1
10745,NA,NA
10746,NA,1
10747,.,NA
10748,1,1
10749,NA,1
10750,.,.
10751,.,NA
10752,1,NA
10753,.,0
10754,NA,.
10755,0,NA
10756,.,1
10757,1,0
10758,.,0
10759,1,1
10760,.,0
10761,0,1
10762,0,0
10763,.,0
10764,.,.
10765,NA,0
10766,NA,1
10767,0,1
10768,1,1
10769,0,.
10770,NA,NA
10771,0,.
10772,.,NA
10773,0,1
10774,NA,1
10775,0,.
10776,NA,.
10777,NA,0
10778,1,1
10779,NA,0
10780,1,1
10781,NA,1
10782,0,0
10783,NA,0
10784,0,0
10785,0,NA
10786,NA,0
10787,NA,0
10788,.,.
10789,NA,1
10790,0,1
10791,1,0
10792,.,.
10793,.,NA
10794,0,.
10795,1,.
10796,NA,1
10797,.,.
10798,.,.
10799,0,NA
10800,1,0
10801,0,NA
10802,NA,NA
10803,0,1
10804,0,0
10805,.,NA
10806,NA,.
10807,1,.
10808,1,1
10809,1,0
10810,.,0
10811,0,NA
10812,.,.
10813,0,NA
10814,NA,.
10815,NA,NA
10816,1,.
10817,0,.
10818,NA,NA
10819,0,0
10820,0,1
10821,1,NA
10822,1,.
10823,.,NA
10824,NA,1
10825,0,NA
10826,0,.
10827,1,1
10828,0,NA
10829,.,0
10830,0,1
10831,0,0
10832,NA,.
10833,1,NA
10834,.,1
10835,0,1
10836,NA,0
10837,.,NA
10838,1,NA
10839,1,.
10840,.,NA
10841,0,NA
10842,NA,.
10843,1,1
10844,.,0
10845,0,1
10846,.,1
10847,NA,0
10848,.,NA
10849,.,NA
10850,0,1
10851,0,NA
10852,1,.
10853,NA,0
10854,NA,.
10855,.,.
10856,NA,NA
10857,0,.
10858,NA,NA
10859,NA,NA
10860,0,.
10861,.,NA
10862,.,.
10863,.,.
10864,1,NA
10865,NA,0
10866,0,0
10867,.,.
10868,0,.
10869,.,0
10870,NA,1
10871,.,.
10872,NA,.
10873,.,0
10874,NA,1
10875,0,0
10876,1,0
10877,.,.
10878,.,NA
10879,NA,.
10880,1,.
10881,0,0
10882,1,NA
10883,1,NA
10884,.,.
10885,1,NA
10886,NA,0
10887,1,.
10888,0,1
10889,0,.
10890,0,1
10891,NA,NA
10892,1,.
10893,0,0
10894,NA,1
10895,NA,NA
10896,0,.
10897,1,NA
10898,NA,1
10899,1,.
10900,1,.
10901,.,1
10902,0,.
10903,.,1
10904,0,NA
10905,0,1
10906,NA,.
10907,1,0
10908,1,NA
10909,1,.
10910,.,.
10911,1,1
10912,.,NA
10913,NA,NA
10914,.,0
10915,NA,.
10916,NA,NA
10917,.,.
10918,1,NA
10919,.,.
10920,1,1
10921,1,1
10922,NA,0
10923,0,0
10924,NA,0
10925,NA,1
10926,NA,NA
10927,1,.
10928,1,0
10929,1,0
10930,.,.
10931,.,NA
10932,1,0
10933,.,NA
10934,0,NA
10935,1,0
10936,NA,1
10937,.,0
10938,NA,.
10939,1,1
10940,.,0
10941,1,0
10942,0,NA
10943,0,1
10944,.,NA
10945,.,NA
10946,NA,.
10947,1,.
10948,NA,NA
10949,NA,NA
10950,1,.
10951,0,0
10952,.,NA
10953,1,NA
10954,NA,NA
10955,.,0
10956,NA,.
10957,.,NA
10958,.,NA
10959,0,NA
10960,0,.
10961,NA,NA
10962,.,NA
10963,NA,0
10964,NA,NA
10965,1,.
10966,1,1
10967,NA,0
10968,NA,0
10969,.,.
10970,1,1
10971,0,.
10972,NA,.
10973,1,.
10974,1,.
10975,1,1
10976,1,0
10977,1,0
10978,1,1
10979,1,NA
10980,1,1
10981,.,.
10982,1,0
10983,.,.
10984,NA,.
10985,NA,0
10986,0,NA
10987,0,.
10988,.,.
10989,.,0
10990,NA,NA
10991,1,NA
10992,0,NA
10993,0,1
10994,.,.
10995,NA,0
10996,.,.
10997,1,NA
10998,NA,.
10999,NA,0
11000,1,0
